"diary_date","collector","debt_id","portfolio_id","action_type","action_detail","rpc","promise_type","promise_date","promise_amt"
"2023-02-01 09:10:02","Damian","15068446.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:10:03","Nicola","6961596.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:10:30","Greg","6962068.T","1754",,,"","","","0.00"
"2023-02-01 09:10:32","Nicola","15093495.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:10:34","Sarah","15048495.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:10:40","Tyeisha","15048569.T","1720",,,"","","","0.00"
"2023-02-01 09:10:54","Sarah","15048732.T","1718",,,"","","","0.00"
"2023-02-01 09:10:59","Damian","15078451.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:11:20","Damian","15078450.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:11:36","Tyeisha","15048819.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:12:04","Damian","15074336.T","1729","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-01 09:12:07","Lydia","15088832.T","1753",,,"","","","0.00"
"2023-02-01 09:12:11","Nicola","6968039.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:12:12","Sarah","15048735.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:12:21","Damian","15079358.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:12:30","Greg","6962093.T","1754",,,"","","","0.00"
"2023-02-01 09:12:37","Tyeisha","15048838.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:13:08","Damian","15078800.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:13:38","Sarah","15048789.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:13:47","Corrine","15073112.T","1717","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:13:48","Nicola","15093471.T","1719","attempt","NABT - No answer - Busy tone","","","","0.00"
"2023-02-01 09:14:15","Rashida","15074777.T","1728",,,"","","","0.00"
"2023-02-01 09:14:16","Damian","15086473.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:14:24","Tyeisha","15048852.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:14:28","Damian","15086137.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:14:55","Juliette","6966253.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:15:07","Damian","15079042.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:15:36","Tyeisha","15048855.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:15:39","Greg","6964768.T","1754",,,"","","","0.00"
"2023-02-01 09:15:51","Damian","15079245.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:16:02","Shanaz","15045633.T","1727","contact","P2PSP - Small payments via installment","","once","2023-02-28","1000.00"
"2023-02-01 09:16:28","Tyeisha","15048883.T","1720","correspondence","CBL - Credit Bureau Letter","","","","0.00"
"2023-02-01 09:16:32","Vidia","15041289.T","127",,,"","","","0.00"
"2023-02-01 09:16:32","Damian","15079045.T","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:16:38","Sarah","15055320.T","1718","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-01 09:16:50","Juliette","6968378.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:16:58","Greg","6964999.T","1754",,,"","","","0.00"
"2023-02-01 09:17:20","Tyeisha","15048904.T","1720","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:17:38","Greg","6972526.T","1754",,,"","","","0.00"
"2023-02-01 09:17:44","Damian","15079674.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:17:50","Nicola","6969159.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:17:54","Rashida","15074838.T","1728","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 09:17:59","Tyeisha","15048982.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:18:45","Shanaz","15075681.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:18:57","Damian","15079146.T","1729","attempt","3RD - Answered - Message left with 3rd party","","","","0.00"
"2023-02-01 09:19:19","Juliette","15040699.T","1751","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 09:19:43","Tyeisha","15048989.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:19:50","Sarah","15055987.T","1718","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-01 09:20:13","Greg","6972731.T","1754",,,"","","","0.00"
"2023-02-01 09:20:22","Brandi","6960639.T","1726","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-01 09:20:24","Corrine","15071971.T","1717","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:20:34","Juliette","15040734.T","1751","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:20:58","Damian","15079240.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:21:21","Sarah","15056474.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:21:30","Greg","15075181.T","1754",,,"","","","0.00"
"2023-02-01 09:21:43","Corrine","15070471.T","1717","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:21:53","Juliette","15043510.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:21:54","Sarah","15056783.T","1718",,,"","","","0.00"
"2023-02-01 09:21:58","Damian","15080369.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:22:19","Damian","15090308.T","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:22:35","Damian","15079436.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:22:40","Vidia","15041289.T","127",,,"","","","0.00"
"2023-02-01 09:22:43","Shanaz","6974294.T","127","contact","P2PSP - Small payments via installment","","once","2023-02-28","500.00"
"2023-02-01 09:22:46","Lydia","6914632.T","1753","correspondence","CBL - Credit Bureau Letter","","","","0.00"
"2023-02-01 09:22:57","Vidia","6936301.T","127",,,"","","","0.00"
"2023-02-01 09:23:37","Nicola","15092474.T","1719","contact","IE - Incoming Email","","","","0.00"
"2023-02-01 09:25:12","Greg","15078306.T","1754",,,"","","","0.00"
"2023-02-01 09:25:44","Vidia","6949569.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:25:59","Juliette","15049248.T","1751","contact","P2PSP - Small payments via installment","","","","0.00"
"2023-02-01 09:26:00","Nicola","6969190.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:26:12","Damian","15079484.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:26:18","Sarah","15056849.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:26:24","Greg","15087651.T","1754",,,"","","","0.00"
"2023-02-01 09:26:55","Rashida","15074886.T","1728","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 09:27:03","Greg","15092878.T","1754",,,"","","","0.00"
"2023-02-01 09:27:27","Sarah","15056951.T","1718","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:27:28","Nicola","15092024.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:27:46","Tyeisha","15048997.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:27:50","Nicola","6969213.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:28:05","Lydia","15089916.T","1753","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-01 09:28:34","Juliette","15049293.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:28:53","Damian","15080225.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:29:08","Vidia","6952684.T","127",,,"","","","0.00"
"2023-02-01 09:29:32","Greg","15093442.T","1754","attempt","DU - Answered - Debtor is unavailable","","","","0.00"
"2023-02-01 09:29:35","Corrine","15073891.T","1717","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:29:37","Sarah","15057175.T","1718",,,"","","","0.00"
"2023-02-01 09:30:25","Nicola","15091193.T","1719","contact","IM - Incoming Message","","","","0.00"
"2023-02-01 09:30:55","Rashida","15074899.T","1728",,,"","","","0.00"
"2023-02-01 09:31:02","Greg","6921106.T","1754",,,"","","","0.00"
"2023-02-01 09:31:27","Juliette","15049326.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:31:42","Nicola","6971267.T","1719","attempt","ICR - Automated Response - Incoming calls restricted","","","","0.00"
"2023-02-01 09:31:57","Damian","15091075.T","1729","contact","IM - Incoming Message","","","","0.00"
"2023-02-01 09:32:15","Lydia","15085528.T","1753","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 09:32:42","Vidia","6957943.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:33:13","Greg","6961915.T","1754",,,"","","","0.00"
"2023-02-01 09:33:30","Greg","15093181.T","1754",,,"","","","0.00"
"2023-02-01 09:34:15","Greg","15049231.T","1754",,,"","","","0.00"
"2023-02-01 09:35:02","Nicola","15090299.T","1719","contact","PBV - Payment to be made - Branch Visit","RPC","","","0.00"
"2023-02-01 09:35:08","Greg","6864045.T","1754",,,"","","","0.00"
"2023-02-01 09:35:23","Nicola","6971751.T","1719","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:35:49","Shanaz","15086390.T","1727","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:36:12","Tyeisha","15055332.T","1720",,,"","","","0.00"
"2023-02-01 09:36:14","Rashida","15071477.T","1728","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 09:36:19","Sarah","15057314.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:36:42","Shanaz","15061259.T","1727","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:36:52","Damian","15091034.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:37:08","Greg","15082818.T","1754",,,"","","","0.00"
"2023-02-01 09:37:09","Damian","15090976.T","1729","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:37:24","Juliette","15049331.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:37:28","Tyeisha","15057309.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:37:31","Sarah","15057819.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:37:42","Damian","15080694.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:38:31","Juliette","15049400.T","1751","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:38:32","Damian","15080726.T","1729",,,"","","","0.00"
"2023-02-01 09:39:05","Nicola","6971875.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:39:07","Tyeisha","15057461.T","1720","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:39:16","Lydia","15087214.T","1753","contact","DMP -  Debtor Made Payment","RPC","","","0.00"
"2023-02-01 09:39:38","Vidia","6969754.T","127","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:39:45","Damian","15080794.T","1729","contact","NPU - Debtor unable to make payment - unemployed","","","","0.00"
"2023-02-01 09:39:57","Tyeisha","15058751.T","1720","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:39:59","Sarah","15058040.T","1718","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:40:09","Brandi","6961045.T","1726","contact","DDS - Debtor disputing debt - debt settled","","","","0.00"
"2023-02-01 09:40:18","Damian","15080970.T","1729","attempt","CD - Answered - call disconnect","","","","0.00"
"2023-02-01 09:40:57","Corrine","15073891.T","1717","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:40:57","Tyeisha","15060954.T","1720",,,"","","","0.00"
"2023-02-01 09:40:58","Juliette","15050833.T","1751","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:41:05","Rashida","15071537.T","1728",,,"","","","0.00"
"2023-02-01 09:41:27","Damian","15081369.T","1729","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:41:31","Tyeisha","15067319.T","1720","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:41:54","Damian","15080628.T","1729","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:42:10","Nicola","15087519.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:42:12","Greg","15082876.T","1754",,,"","","","0.00"
"2023-02-01 09:42:15","Damian","15081612.T","1729","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:42:27","Tyeisha","6970226.T","1720","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:42:31","Sarah","15058102.T","1718","contact","P2PSP - Small payments via installment","","once","2023-02-03","1000.00"
"2023-02-01 09:42:36","Nicola","6971948.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:42:51","Nicola","15087519.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:42:59","Brandi","6961814.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:43:41","Nicola","6973859.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:43:53","Sarah","15059243.T","1718","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:44:01","Brandi","6962027.T","1726","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:44:01","Tyeisha","15067440.T","1720","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:44:11","Nicola","6973859.T","1719","attempt","OOS - Automated Response - Out of service","","","","0.00"
"2023-02-01 09:44:22","Juliette","15050835.T","1751","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:44:31","Rashida","15069374.T","1728","correspondence","FWL - Final warning letter issued","","","","0.00"
"2023-02-01 09:45:08","Tyeisha","15067513.T","1720","attempt","NANV - No answer - No option for voicemail","","","","0.00"
"2023-02-01 09:45:21","Juliette","15050862.T","1751","attempt","NAUC - No answer - Call unable to connect","","","","0.00"
"2023-02-01 09:45:52","Nicola","15084988.T","1719","attempt","NAVL - No answer - Voicemail Left","","","","0.00"
"2023-02-01 09:46:08","Sarah","15059851.T","1718","contact","DRIC - Debtor Incoming/Return Call","","","","0.00"
"2023-02-01 09:46:14","Rashida","15070258.T","1728",,,"","","","0.00"
